Outlet_ID,Cuisine_Type,Location_Type,Average_Daily_Customers,Average_Bill_Value,Delivery_Order_Percentage,Seating_Capacity,Employee_Count,Promotion_Spend,Customer_Rating,Monthly_Revenue
934,Italian,Food Court,89.4,1271.36,62.18,65.6,39,51271.35,3.92,324243.93
935,Chinese,Standalone,336.2,1136.75,91.75,81.0,22,72893.3,3.83,323220.51
936,Italian,Food Court,380.8,350.5,86.07,81.2,18,42633.49,2.92,237487.85
937,Continental,Food Court,467.1,461.03,21.43,75.8,15,27095.37,1.2,238745.78
938,North Indian,Airport,281.5,330.18,50.6,88.9,32,49247.06,1.72,191673.41
939,Italian,Food Court,279.1,1383.58,26.95,26.8,12,32025.87,4.13,326128.99
940,North Indian,Mall,290.7,1477.08,6.99,143.9,31,63157.78,2.47,362330.61
941,Fast Food,Airport,284.8,797.21,41.08,100.8,26,81186.66,2.5,269842.49
942,Italian,Airport,467.8,757.59,1.31,91.2,23,63665.46,2.31,309699.76
943,Continental,High Street,53.1,635.88,1.85,71.1,8,74519.92,3.23,153772.36
944,Fast Food,Standalone,296.3,198.55,85.21,133.2,10,6285.07,4.43,169256.43
945,North Indian,Airport,233.5,905.48,40.23,142.9,38,92449.44,2.25,284335.8
946,Chinese,High Street,91.0,659.19,59.66,24.3,28,82068.8,4.47,190769.65
947,Italian,Standalone,330.9,955.49,64.58,105.9,20,56125.38,4.96,304528.67
948,North Indian,High Street,140.8,156.59,4.7,129.0,25,27323.64,1.21,108049.36
949,Continental,Airport,102.0,157.29,29.34,62.5,40,41348.89,2.0,98419.23
950,Chinese,Standalone,187.7,1380.65,84.35,98.4,10,38618.69,3.54,323803.59
951,South Indian,Standalone,201.8,706.33,12.9,32.6,11,7846.86,3.77,180814.62
952,South Indian,Mall,172.7,1217.27,79.27,31.9,8,62693.18,2.43,301222.66
953,Fast Food,Airport,392.8,1114.66,63.41,114.1,4,39359.59,1.9,341273.7
954,North Indian,Food Court,252.4,210.87,13.23,87.7,5,3027.71,4.63,142465.5
955,Chinese,High Street,332.5,216.62,57.61,118.0,9,36872.4,2.46,179950.59
956,North Indian,Mall,370.8,405.85,80.5,125.2,5,60790.89,3.95,246334.08
957,North Indian,Food Court,276.1,872.81,6.41,135.4,19,48887.58,3.5,265815.72
958,North Indian,Mall,175.1,231.15,69.18,29.5,5,17949.46,1.72,122370.35
959,South Indian,Mall,258.6,711.3,32.1,23.9,20,34911.93,4.05,218283.52
960,Fast Food,Standalone,285.1,574.05,29.29,95.9,21,32423.41,3.21,222135.7
961,North Indian,Standalone,444.8,593.88,54.78,24.0,27,58731.72,1.39,273080.34
962,Fast Food,Airport,318.4,974.8,76.99,121.6,18,35957.64,1.32,293621.91
963,North Indian,Airport,378.7,537.78,21.96,82.0,4,36880.09,1.77,230585.21
964,South Indian,Airport,189.6,1290.47,98.58,29.6,24,95305.21,4.08,338131.45
965,Italian,Airport,59.9,278.38,12.42,121.4,15,74705.41,1.62,118200.18
966,South Indian,Standalone,245.5,850.68,41.71,74.7,33,98535.76,4.34,285519.12
967,Continental,Food Court,154.9,588.35,32.57,87.5,18,47949.68,1.47,194106.39
968,North Indian,Airport,427.4,385.72,2.12,94.4,40,54293.34,4.04,249710.73
969,Continental,High Street,201.8,1158.77,61.68,122.6,24,58174.84,3.43,311707.36
970,Chinese,Airport,304.0,505.08,26.16,141.0,10,63954.04,1.84,220410.14
971,North Indian,Mall,236.2,739.89,43.33,142.3,23,55339.82,2.06,232956.38
972,Italian,High Street,239.0,1475.56,78.5,30.0,21,14972.56,2.37,344537.68
973,Chinese,Food Court,238.9,251.97,20.6,144.8,14,59095.51,2.19,171966.81
974,Fast Food,Food Court,484.9,342.84,41.45,74.2,20,42921.71,4.17,259903.59
975,Fast Food,Food Court,139.5,1123.52,16.02,24.5,17,16041.77,3.69,231323.67
976,Continental,High Street,268.5,591.31,29.05,115.4,39,15708.36,4.67,211813.03
977,Italian,Standalone,53.3,1265.71,28.97,26.9,36,70361.9,4.46,249059.73
978,South Indian,Food Court,148.2,835.14,49.92,145.8,19,88475.69,2.14,244548.08
979,North Indian,Food Court,441.0,543.5,23.44,108.1,8,27577.26,4.56,264347.61
980,Continental,Airport,312.0,1369.88,10.64,126.5,10,31376.7,4.38,334141.0
981,Italian,High Street,187.8,1038.01,93.63,75.0,10,4802.54,4.83,258769.22
982,North Indian,Airport,391.7,1072.64,73.44,97.5,30,99448.35,2.96,362821.53
983,Continental,Food Court,273.8,437.18,83.5,138.3,40,38028.79,2.96,215401.17
984,Chinese,Standalone,148.2,747.73,85.66,70.6,25,26395.78,3.9,200536.91
985,Chinese,Airport,481.6,1449.11,49.32,72.6,21,25625.36,3.67,405908.69
986,South Indian,Airport,335.6,1404.83,44.63,41.2,24,96074.18,2.96,338518.66
987,Fast Food,Standalone,250.2,1109.83,21.13,102.2,12,80453.33,3.91,304515.66
988,Italian,Standalone,163.0,740.82,73.36,81.4,12,9671.05,4.68,187409.86
989,Fast Food,Airport,290.9,1225.21,39.4,125.2,31,76850.01,3.64,359435.01
990,Fast Food,Airport,450.1,1244.97,4.2,91.5,10,95600.79,2.45,400919.01
991,North Indian,Airport,81.1,787.98,10.64,70.1,40,81093.09,1.77,210167.26
992,Italian,Standalone,416.7,1349.94,14.41,84.2,36,73701.86,3.47,417737.89
993,South Indian,Mall,250.0,447.59,2.17,59.0,15,83557.47,3.58,194395.71
994,Fast Food,Standalone,175.3,1349.81,93.11,79.8,11,1311.67,1.12,308296.66
995,Fast Food,Standalone,158.8,850.87,49.92,128.9,22,36874.04,2.81,235601.78
996,Italian,High Street,256.0,195.43,80.64,94.2,12,69159.71,1.03,170012.46
997,Continental,Airport,256.8,1208.95,84.74,105.8,5,53720.35,1.55,334531.55
998,Italian,High Street,244.0,1382.95,79.67,126.5,16,36753.19,4.32,327920.84
999,Italian,Food Court,362.2,346.05,37.39,25.6,11,17892.85,3.59,181825.89
1000,Italian,Standalone,479.5,284.98,59.79,25.2,3,51559.38,3.11,228286.23
1001,South Indian,High Street,138.1,365.5,83.2,66.8,26,8837.82,3.28,134610.52
1002,North Indian,Airport,137.4,805.6,92.26,48.5,20,38895.85,4.0,208411.92
1003,Continental,High Street,369.0,236.74,3.81,134.5,18,46660.63,3.1,205740.59
1004,Fast Food,Mall,144.5,342.58,99.65,146.3,36,72005.16,4.19,180568.46
1005,Continental,Mall,193.1,496.72,60.62,106.0,21,83333.56,3.97,213434.0
1006,Fast Food,Standalone,269.2,1160.35,49.92,51.5,10,8885.15,3.03,275981.37
1007,Fast Food,Airport,136.6,1276.09,85.73,140.8,18,5927.28,2.65,254320.77
1008,North Indian,Food Court,372.7,164.24,48.07,58.7,35,85293.31,3.73,213461.19
1009,Italian,Standalone,222.0,335.36,49.92,46.0,16,49938.05,3.3,155878.2
1010,Chinese,Airport,449.2,812.59,10.73,28.3,29,45440.36,2.58,295944.29
1011,South Indian,Airport,317.4,981.92,60.14,77.1,15,65339.47,1.8,288028.07
1012,Continental,Standalone,263.9,1001.1,25.92,23.4,21,96894.07,3.68,327372.08
1013,Italian,Airport,452.1,907.94,50.28,27.7,5,96555.18,3.68,356749.44
1014,North Indian,Airport,302.3,1235.21,81.2,30.6,11,90763.93,1.64,347812.27
1015,Continental,Mall,343.8,1347.24,53.27,81.0,18,35657.55,1.16,368062.74
1016,North Indian,Food Court,187.8,286.28,42.5,35.7,36,66577.24,2.33,151802.3
1017,Fast Food,Standalone,192.2,1309.32,83.22,122.9,17,19012.59,3.77,309846.78
1018,Italian,Food Court,462.1,621.22,32.74,70.3,17,81527.11,3.49,299842.12
1019,Italian,High Street,332.7,1181.74,1.48,117.6,11,99448.35,1.88,349766.17
1020,Italian,High Street,193.6,647.75,98.04,110.8,5,34753.39,2.33,217383.87
1021,Chinese,High Street,267.6,1448.18,70.48,131.4,13,74245.53,1.33,379615.15
1022,Fast Food,Airport,198.7,1170.45,63.38,121.4,31,34759.19,4.28,296731.16
1023,Italian,High Street,229.6,782.61,78.99,81.0,35,69207.51,2.81,238349.07
1024,Chinese,Airport,260.2,1051.54,83.19,98.6,34,33469.97,3.74,281007.05
1025,South Indian,High Street,485.0,304.49,68.75,81.5,24,53991.09,1.33,247237.0
1026,South Indian,High Street,314.6,568.14,96.61,104.6,14,75712.38,1.88,255437.46
1027,North Indian,Airport,210.5,901.73,70.79,93.4,15,59820.19,1.49,244743.28
1028,Fast Food,Standalone,103.4,496.52,30.48,134.4,4,5170.3,2.42,148551.5
1029,Chinese,Airport,164.1,897.86,94.16,57.3,20,40289.56,3.94,254818.97
1030,North Indian,High Street,417.1,304.15,40.18,15.1,36,24831.85,3.88,215349.27
1031,North Indian,Mall,314.6,835.75,25.16,91.8,17,72576.97,1.34,277786.76
1032,South Indian,Food Court,78.9,1147.38,0.99,81.0,26,93453.12,2.61,260185.92
1033,Fast Food,High Street,267.6,1133.05,88.94,133.4,5,81973.85,1.38,315613.17
1034,North Indian,Mall,350.1,780.78,41.05,68.5,9,10042.96,2.55,250205.23
1035,Fast Food,Food Court,106.4,1177.72,25.39,38.8,25,44411.54,1.14,250290.04
1036,Continental,Airport,265.3,1489.3,17.96,121.0,19,70868.47,4.64,348060.86
1037,Chinese,Standalone,52.8,446.57,67.84,126.2,36,40032.52,4.05,147926.7
1038,Italian,Airport,253.8,213.75,83.22,48.0,22,34252.35,4.33,159820.9
1039,Italian,Mall,350.0,551.48,22.69,81.0,12,83901.36,1.08,232689.76
1040,Fast Food,Food Court,183.4,1477.57,25.08,55.3,13,80082.66,2.96,325904.31
1041,Italian,Standalone,206.0,537.14,53.21,81.0,4,54481.59,4.46,194928.74
1042,Italian,Standalone,469.6,974.88,11.81,95.7,18,15269.68,4.54,347955.91
1043,South Indian,High Street,109.8,533.06,58.22,39.2,31,43707.88,4.56,170571.58
1044,South Indian,High Street,169.0,823.88,77.35,70.3,29,71853.33,2.94,231879.51
1045,Continental,Mall,133.4,911.66,34.64,144.8,25,11907.1,1.17,217654.27
1046,North Indian,High Street,275.5,174.38,93.05,22.3,24,88941.14,4.37,176491.62
1047,Italian,Food Court,367.5,646.6,42.86,14.6,15,1608.01,2.18,234673.68
1048,Italian,High Street,211.0,679.72,55.07,94.1,13,36557.33,2.31,208788.0
1049,Chinese,Mall,197.3,153.93,35.75,107.4,29,17978.38,4.09,124035.7
1050,Fast Food,High Street,169.0,596.84,25.12,60.6,28,8108.96,2.63,174386.1
1051,North Indian,Airport,287.5,808.56,8.19,42.2,38,36048.67,4.87,235333.06
1052,North Indian,Mall,470.8,386.09,65.12,123.7,39,96633.34,4.38,274855.21
1053,Chinese,High Street,247.2,1373.13,83.56,12.4,37,3329.78,2.61,305271.04
1054,North Indian,High Street,460.3,1208.78,91.78,31.6,8,99429.96,2.17,415929.77
1055,North Indian,Food Court,258.1,710.46,3.08,41.9,27,98192.87,3.25,232087.9
1056,Fast Food,Food Court,104.8,349.06,18.52,144.5,18,58655.86,4.31,129263.37
1057,North Indian,Standalone,463.0,959.85,51.77,104.4,37,20654.8,3.11,322728.88
1058,Italian,Mall,334.3,504.11,71.43,131.4,15,19480.41,2.52,226519.04
1059,North Indian,Food Court,58.3,1426.81,25.46,41.9,36,41698.86,2.16,288031.2
1060,Chinese,Standalone,347.2,1237.7,49.92,137.1,8,96662.26,3.36,363257.29
1061,Continental,Standalone,70.0,1252.89,88.72,47.5,9,90287.8,4.5,282199.71
1062,Fast Food,Mall,80.6,568.32,87.99,14.3,30,14131.5,3.14,157860.88
1063,South Indian,Food Court,352.8,1425.03,15.81,54.6,34,20491.3,2.73,322529.1
1064,South Indian,Food Court,211.4,374.08,8.15,108.3,7,17078.3,2.75,145578.94
1065,Chinese,Airport,497.6,1106.72,29.08,85.5,23,62126.18,4.06,377328.11
1066,North Indian,Airport,266.0,682.64,34.85,143.2,16,79187.43,3.56,259309.96
1067,South Indian,Standalone,109.5,805.42,2.06,71.2,24,1148.18,2.94,170570.5
1068,North Indian,Airport,102.8,1321.75,39.18,59.4,25,1749.55,1.2,252683.27
1069,Italian,Airport,229.2,1033.21,5.5,136.0,18,49991.44,1.62,246148.07
1070,Chinese,High Street,360.2,1359.13,89.47,70.8,34,30526.65,4.07,360129.19
1071,Fast Food,Food Court,374.5,1331.11,99.32,103.2,14,60180.69,2.11,386202.3
1072,Italian,Food Court,213.5,1263.53,9.55,39.9,17,48677.94,1.75,281638.16
1073,Chinese,High Street,165.9,825.78,69.95,83.6,23,52902.13,4.15,236918.28
1074,South Indian,High Street,426.4,679.99,45.28,103.4,21,15065.82,4.8,275383.24
1075,South Indian,Standalone,470.1,1496.13,80.69,120.3,4,8362.77,3.03,397958.73
1076,Fast Food,Airport,340.2,405.9,6.3,105.0,39,17564.38,3.2,200949.27
1077,North Indian,Food Court,411.0,1440.42,52.99,63.4,17,98632.97,4.97,404576.01
1078,North Indian,Food Court,360.8,1183.12,1.26,144.0,13,26315.03,2.96,319781.13
1079,Continental,Airport,60.8,1319.68,22.71,31.5,9,61007.94,1.71,265511.42
1080,Fast Food,Food Court,52.4,1465.94,83.61,136.6,33,15481.12,2.95,290097.83
1081,North Indian,Airport,205.1,914.5,54.9,35.7,28,49247.06,2.32,242826.38
1082,Italian,Standalone,267.6,1203.77,82.37,50.0,7,49247.06,4.04,319030.81
1083,Continental,High Street,259.6,527.11,51.24,39.5,36,26718.45,2.22,203368.66
1084,South Indian,Airport,56.1,741.33,63.43,80.1,12,56963.01,3.8,169488.11
1085,South Indian,Standalone,362.7,291.11,82.74,128.0,18,9077.58,4.91,212056.52
1086,Chinese,Food Court,102.1,1152.91,66.1,93.3,37,69393.91,2.13,270693.89
1087,Chinese,Airport,141.6,1110.21,71.66,112.6,6,15217.07,4.61,257480.94
1088,Continental,Mall,473.7,712.46,22.35,107.8,15,32025.17,4.8,305310.89
1089,North Indian,Food Court,485.5,720.43,57.98,89.5,7,49247.06,3.49,286591.25
1090,Chinese,Mall,101.4,1385.48,98.95,21.8,13,15101.31,1.17,266636.28
1091,Italian,Food Court,450.3,760.68,51.45,111.4,35,95318.76,3.73,329776.07
1092,South Indian,Standalone,127.4,500.72,66.85,72.9,6,59946.17,3.9,167422.9
1093,Fast Food,Mall,170.5,835.75,69.6,29.1,21,46863.6,3.64,246074.65
1094,Italian,Mall,357.8,1362.47,13.63,98.4,32,79955.74,2.96,365131.78
1095,Chinese,Food Court,263.4,742.2,79.62,85.2,5,80145.3,3.78,258606.32
1096,South Indian,Standalone,347.8,582.66,79.17,132.0,28,29791.92,4.94,254279.75
1097,North Indian,Standalone,405.8,500.19,15.57,14.2,8,30272.48,1.16,211626.91
1098,Italian,Standalone,312.5,835.75,95.8,105.7,19,8960.71,4.02,262561.36
1099,Continental,Food Court,281.7,1235.81,32.91,43.5,29,57989.56,4.99,331771.58
1100,South Indian,High Street,433.5,520.98,74.29,136.1,21,80733.72,3.29,285304.04
1101,South Indian,Standalone,386.9,309.79,53.14,81.0,20,62905.72,4.76,226578.18
1102,Continental,High Street,304.1,549.36,55.61,34.4,6,36816.35,2.2,206949.42
1103,Continental,Food Court,51.7,234.67,99.96,70.5,21,15556.54,3.6,90906.22
1104,North Indian,Mall,452.4,1127.92,50.82,83.7,5,21569.14,4.75,350363.37
1105,Italian,Airport,68.5,1275.33,47.03,68.8,18,41933.67,4.08,284684.32
1106,Fast Food,Mall,291.3,750.42,12.98,82.3,5,94565.62,2.17,263814.23
1107,North Indian,Mall,267.6,1349.67,60.53,113.1,37,86144.49,2.95,367481.59
1108,North Indian,Food Court,91.1,726.17,18.47,59.9,19,58975.54,2.64,191259.61
1109,Chinese,High Street,194.0,388.47,26.73,131.1,33,84379.13,3.65,181925.02
1110,South Indian,Food Court,295.5,1375.46,87.26,61.5,21,96198.26,4.95,403322.58
1111,South Indian,Mall,154.3,1348.27,83.87,81.0,9,9294.75,3.3,289590.49
1112,Chinese,Standalone,238.5,1173.71,30.1,75.0,9,51474.45,2.4,310455.43
1113,North Indian,Airport,408.7,1113.43,96.44,26.4,12,7091.35,1.46,312905.31
1114,Chinese,High Street,279.9,339.22,38.98,70.3,35,31126.07,4.6,196760.5
1115,Chinese,Airport,450.7,992.9,55.47,147.5,4,44989.59,4.01,352584.6
1116,Italian,Standalone,330.7,1288.55,40.77,83.6,6,94911.21,2.59,371497.07
1117,Italian,Mall,248.0,746.5,66.14,124.8,7,71765.86,1.3,254195.42
1118,Italian,High Street,436.1,1342.31,63.83,54.7,32,58811.01,3.81,390764.98
1119,North Indian,Food Court,79.6,835.75,60.14,68.2,11,81306.59,3.87,228527.81
1120,Fast Food,Standalone,141.9,319.7,30.88,74.8,7,30217.67,2.03,125672.09
1121,North Indian,Standalone,461.7,365.38,3.43,88.6,33,82372.99,2.12,232430.77
1122,Continental,Standalone,433.3,1479.0,33.83,84.4,11,63969.64,2.33,384140.06
1123,Italian,High Street,382.9,452.9,70.35,62.4,25,90228.16,3.65,259480.7
1124,Fast Food,Mall,267.6,1464.08,13.26,33.7,39,24053.79,3.74,339970.19
1125,Chinese,Food Court,294.8,174.81,22.02,10.5,25,11062.08,3.01,137580.13
1126,South Indian,Standalone,454.3,414.26,31.12,85.2,6,69402.85,1.87,265769.82
1127,North Indian,Food Court,385.2,413.4,56.92,74.5,18,32274.98,1.54,206489.93
1128,Chinese,High Street,132.6,151.83,99.29,99.6,25,14430.25,2.96,112370.13
1129,South Indian,High Street,232.3,998.53,84.69,27.5,28,6121.15,4.41,240468.22
1130,North Indian,Standalone,201.8,164.87,75.75,67.0,25,90062.73,4.49,171857.34
1131,North Indian,Food Court,151.1,589.7,75.3,66.2,28,62502.25,1.55,195989.41
1132,Italian,Food Court,56.4,1142.9,58.59,89.0,25,11798.72,4.68,234342.89
1133,Italian,Mall,426.9,567.91,81.78,135.9,19,39768.47,3.23,266803.83
1134,Continental,Mall,98.3,486.43,99.68,131.9,36,9358.53,3.52,163179.81
1135,South Indian,Mall,280.9,1308.19,77.91,95.8,38,43910.44,3.65,360082.19
1136,South Indian,High Street,401.8,474.35,94.72,133.6,10,35261.66,3.83,256418.92
1137,Continental,High Street,286.7,488.83,77.86,107.1,4,9149.27,2.94,195870.89
1138,Fast Food,High Street,76.6,1409.65,44.66,92.5,35,44855.49,3.47,297454.09
1139,Chinese,Mall,482.9,566.43,83.16,38.3,31,31256.97,4.43,274623.66
1140,Chinese,Mall,407.8,408.13,49.02,70.4,14,25335.61,3.02,230581.55
1141,Chinese,Mall,84.6,539.02,55.69,65.1,10,34610.4,1.64,158237.09
1142,North Indian,Standalone,172.3,478.91,24.7,82.6,26,40823.46,4.59,179655.9
1143,Continental,Food Court,440.7,170.28,64.47,15.9,23,10393.53,2.77,182724.83
1144,South Indian,Food Court,183.6,835.75,5.05,142.5,7,84793.78,4.89,253356.81
1145,South Indian,Mall,270.2,345.79,74.17,125.0,33,99448.35,3.32,214599.73
1146,Chinese,Airport,316.5,1152.82,88.22,48.2,21,94473.68,3.64,359637.2
1147,North Indian,Airport,380.6,594.56,46.68,51.8,24,74976.76,3.91,274761.81
1148,North Indian,Food Court,344.4,356.73,99.72,42.6,25,71581.96,4.62,213562.48
1149,Italian,Mall,95.2,191.01,25.6,88.4,5,33692.87,4.78,93430.21
1150,Chinese,Food Court,490.2,422.81,22.45,141.6,26,88875.67,3.84,283891.92
1151,Chinese,Airport,331.3,705.05,40.24,83.2,16,54573.13,1.82,253034.42
1152,Fast Food,Standalone,310.5,1031.73,52.19,103.2,5,87154.2,1.22,298074.41
1153,Chinese,Mall,367.5,1300.78,16.4,107.3,18,85280.53,1.58,375997.04
1154,North Indian,Mall,144.3,835.75,31.14,146.1,17,1148.18,2.96,202430.16
1155,Chinese,Standalone,206.5,475.19,25.15,47.6,30,97841.34,3.25,204243.96
1156,Italian,High Street,277.8,1401.0,90.6,71.2,13,61036.18,4.08,348377.08
1157,Italian,High Street,166.4,1372.9,99.83,106.3,4,55566.41,4.25,334996.21
1158,Fast Food,Food Court,190.5,1380.96,67.71,47.1,12,48661.71,3.29,341401.95
1159,South Indian,Mall,147.0,558.54,6.36,68.4,31,53870.02,4.44,175439.19
1160,North Indian,Airport,295.1,197.46,82.27,12.6,27,92121.51,4.04,193069.92
1161,South Indian,Standalone,152.0,541.4,34.07,81.0,23,90782.61,1.25,199829.24
1162,Fast Food,Food Court,267.6,1317.13,87.04,142.5,40,3957.1,2.49,322658.26
1163,Chinese,Airport,348.3,471.58,55.87,121.8,13,31070.42,2.96,222143.83
1164,Continental,Mall,373.7,1458.9,69.07,66.6,25,53657.7,1.28,399903.66
1165,Italian,Airport,262.1,661.17,12.16,24.6,18,2858.92,1.74,179923.61
1166,Chinese,Mall,393.3,1067.96,44.08,97.0,23,15196.67,2.73,334790.82
1167,Continental,Standalone,105.7,359.0,89.78,81.0,30,58731.98,1.96,152918.63
1168,Italian,Food Court,120.3,859.79,49.92,48.2,11,38223.07,2.24,202797.3
1169,North Indian,Mall,69.1,766.16,79.59,129.9,17,78887.01,3.09,213859.01
1170,Italian,Standalone,365.3,376.09,64.55,66.2,6,82585.54,2.96,233931.72
1171,Fast Food,Mall,78.8,697.04,29.01,24.1,15,37618.18,2.76,152430.76
1172,Fast Food,Food Court,62.5,1377.23,45.11,47.2,22,38244.37,2.22,288030.39
1173,Continental,Food Court,84.6,753.67,50.91,72.2,21,4011.06,4.61,172611.63
1174,Italian,High Street,105.5,171.4,0.82,136.3,10,32682.01,3.1,97694.87
1175,North Indian,High Street,194.3,589.8,0.19,98.6,28,83613.49,2.96,219969.56
1176,North Indian,Standalone,50.3,1221.69,66.58,149.6,18,46010.33,1.2,245837.04
1177,Chinese,Airport,143.6,602.0,84.67,65.2,14,56548.63,3.53,199892.57
1178,South Indian,Mall,245.3,301.72,31.68,44.5,31,97041.75,3.49,191225.7
1179,South Indian,High Street,211.1,223.19,57.95,64.3,20,49247.06,3.14,156503.78
1180,Continental,Food Court,279.7,592.89,61.13,84.1,10,44237.72,3.92,206316.8
1181,Fast Food,High Street,419.2,836.51,37.34,55.4,4,22776.04,2.03,279322.36
1182,Chinese,Airport,430.5,1132.4,85.83,51.3,24,46474.03,1.1,344909.87
1183,Italian,Standalone,276.2,577.28,40.02,91.1,31,79405.91,1.03,240431.56
1184,Chinese,Airport,416.8,1404.7,77.96,62.5,35,33515.31,1.37,394656.08
1185,Fast Food,Mall,305.8,579.78,7.76,117.1,35,49131.08,4.59,229146.99
1186,Continental,Airport,249.9,515.2,95.86,51.1,28,18111.2,4.16,193933.17
1187,North Indian,Airport,221.2,902.53,36.24,70.5,9,71150.58,4.88,262346.21
1188,Fast Food,Mall,365.6,487.35,4.14,81.0,10,62539.72,1.94,222911.71
1189,Italian,Food Court,76.6,541.34,59.94,140.4,21,63805.65,2.81,178227.96
1190,North Indian,Standalone,79.6,490.39,72.71,123.1,11,83639.6,3.08,172166.51
1191,North Indian,Mall,143.5,1313.53,27.33,82.5,21,34201.88,2.84,256144.89
1192,Italian,High Street,91.1,1278.45,2.54,136.6,38,52325.8,2.41,269475.5
1193,Italian,High Street,282.7,788.39,62.5,108.9,13,1806.66,4.91,231213.53
1194,Italian,Standalone,63.1,524.42,83.35,35.1,28,21919.98,2.46,130920.37
1195,Chinese,Airport,391.6,749.0,9.66,58.7,16,95360.34,3.78,285515.37
1196,South Indian,Food Court,267.6,291.53,84.66,51.1,11,3946.76,4.93,161468.47
1197,Italian,Standalone,60.6,1162.87,92.76,89.3,28,52375.1,1.03,272122.93
1198,Italian,Mall,390.5,1068.77,18.04,102.8,14,36729.39,1.92,321961.27
1199,Fast Food,Airport,333.8,247.73,49.92,115.2,20,13465.89,2.55,170843.6
1200,Continental,Airport,104.8,453.16,52.3,128.6,14,28402.87,1.14,144836.65
1201,Continental,Airport,349.0,1179.47,44.93,24.3,18,46001.98,1.92,317651.54
1202,North Indian,Standalone,300.8,725.5,70.29,12.7,21,98283.85,1.7,266420.16
1203,South Indian,Food Court,267.6,835.75,90.95,59.0,7,13803.09,2.87,235545.12
1204,Chinese,Mall,438.0,980.91,74.77,34.0,6,8094.11,4.15,290883.58
1205,Italian,Standalone,139.7,1358.07,27.9,125.4,35,79797.66,2.96,313372.87
1206,Chinese,Mall,351.4,918.53,49.46,18.6,17,14622.57,4.89,278275.72
1207,Italian,Mall,474.4,1390.31,52.72,72.8,17,41058.53,4.29,400353.45
1208,Chinese,Food Court,177.0,1299.2,40.44,56.6,16,60857.03,4.1,299429.4
1209,North Indian,Food Court,356.3,1026.46,27.0,129.0,16,6097.17,1.73,279949.81
1210,Continental,Standalone,239.3,1047.5,35.23,138.4,4,16710.32,1.98,271108.93
1211,Continental,Food Court,360.3,511.82,1.33,92.9,23,50205.76,3.52,220524.21
1212,Fast Food,Food Court,498.6,912.79,66.63,121.1,39,48357.73,3.53,363612.22
1213,Continental,Mall,132.6,1088.41,10.21,81.0,23,98236.04,4.59,267986.89
